Year,Season,Region,fwd,wsmax
2021,Annual,North Scotland,0.540,12.279
2022,Annual,North Scotland,0.505,12.670
2023,Annual,North Scotland,0.522,13.567
2024,Annual,North Scotland,0.547,13.074
2025,Annual,North Scotland,0.478,13.530
2026,Annual,North Scotland,0.514,11.958
2027,Annual,North Scotland,0.420,11.130
2028,Annual,North Scotland,0.553,16.628
2029,Annual,North Scotland,0.531,15.526
2030,Annual,North Scotland,0.487,16.530
2031,Annual,North Scotland,0.584,12.740
2032,Annual,North Scotland,0.499,10.823
2033,Annual,North Scotland,0.510,11.809
2034,Annual,North Scotland,0.497,10.977
2035,Annual,North Scotland,0.558,11.447
2036,Annual,North Scotland,0.472,13.609
2037,Annual,North Scotland,0.528,12.065
2038,Annual,North Scotland,0.449,10.516
2039,Annual,North Scotland,0.535,14.540
2040,Annual,North Scotland,0.548,14.353
2041,Annual,North Scotland,0.482,10.484
2042,Annual,North Scotland,0.542,13.228
2043,Annual,North Scotland,0.483,10.972
2044,Annual,North Scotland,0.521,11.563
2045,Annual,North Scotland,0.551,14.693
2046,Annual,North Scotland,0.565,12.744
2047,Annual,North Scotland,0.545,13.656
2048,Annual,North Scotland,0.475,13.512
2049,Annual,North Scotland,0.483,11.260
2050,Annual,North Scotland,0.538,13.005
2051,Annual,North Scotland,0.517,10.786
2052,Annual,North Scotland,0.536,12.112
2053,Annual,North Scotland,0.462,11.191
2054,Annual,North Scotland,0.534,15.288
2055,Annual,North Scotland,0.522,11.186
2056,Annual,North Scotland,0.482,12.814
2057,Annual,North Scotland,0.519,13.293
2058,Annual,North Scotland,0.568,16.865
2059,Annual,North Scotland,0.527,13.237
2060,Annual,North Scotland,0.523,11.153
2061,Annual,North Scotland,0.479,10.777
2062,Annual,North Scotland,0.495,11.056
2063,Annual,North Scotland,0.514,12.823
2064,Annual,North Scotland,0.560,12.353
2065,Annual,North Scotland,0.506,14.605
2066,Annual,North Scotland,0.532,13.777
2067,Annual,North Scotland,0.505,13.600
2068,Annual,North Scotland,0.490,12.647
2069,Annual,North Scotland,0.498,16.400
2070,Annual,North Scotland,0.547,12.442
2071,Annual,North Scotland,0.531,13.181
2072,Annual,North Scotland,0.491,13.084
2073,Annual,North Scotland,0.471,9.377
2074,Annual,North Scotland,0.508,12.553
2075,Annual,North Scotland,0.505,13.879
2076,Annual,North Scotland,0.467,10.447
2077,Annual,North Scotland,0.485,12.521
2078,Annual,North Scotland,0.583,13.344
2079,Annual,North Scotland,0.482,12.600
2080,Annual,North Scotland,0.497,10.730
1981,Annual,North West England,0.488,16.063
1982,Annual,North West England,0.451,9.021
1983,Annual,North West England,0.550,14.326
1984,Annual,North West England,0.554,14.589
1985,Annual,North West England,0.437,10.095
1986,Annual,North West England,0.556,15.768
1987,Annual,North West England,0.478,8.737
1988,Annual,North West England,0.577,12.032
1989,Annual,North West England,0.431,12.274
1990,Annual,North West England,0.549,12.800
1991,Annual,North West England,0.563,11.989
1992,Annual,North West England,0.524,11.811
1993,Annual,North West England,0.620,14.684
1994,Annual,North West England,0.497,11.147
1995,Annual,North West England,0.453,10.084
1996,Annual,North West England,0.502,12.221
1997,Annual,North West England,0.524,11.095
1998,Annual,North West England,0.460,11.558
1999,Annual,North West England,0.503,11.126
2000,Annual,North West England,0.433,15.263
2001,Annual,North West England,0.578,14.137
2002,Annual,North West England,0.386,8.916
2003,Annual,North West England,0.445,13.347
2004,Annual,North West England,0.504,9.916
2005,Annual,North West England,0.493,11.442
2006,Annual,North West England,0.479,13.126
2007,Annual,North West England,0.447,9.337
2008,Annual,North West England,0.429,11.863
2009,Annual,North West England,0.469,10.537
2010,Annual,North West England,0.408,9.726
2011,Annual,North West England,0.486,12.411
2012,Annual,North West England,0.567,17.326
2013,Annual,North West England,0.539,15.547
2014,Annual,North West England,0.498,11.032
2015,Annual,North West England,0.562,13.789
2016,Annual,North West England,0.439,12.221
2017,Annual,North West England,0.493,12.642
2018,Annual,North West England,0.487,12.589
2019,Annual,North West England,0.561,11.337
2020,Annual,North West England,0.530,11.326
2021,Annual,North West England,0.547,11.821
2022,Annual,North West England,0.492,10.158
2023,Annual,North West England,0.498,11.463
2024,Annual,North West England,0.570,14.105
2025,Annual,North West England,0.436,12.811
2026,Annual,North West England,0.488,10.400
2027,Annual,North West England,0.471,10.958
2028,Annual,North West England,0.585,18.326
2029,Annual,North West England,0.517,15.989
2030,Annual,North West England,0.486,14.716
2031,Annual,North West England,0.551,14.242
2032,Annual,North West England,0.526,11.263
2033,Annual,North West England,0.496,13.537
2034,Annual,North West England,0.516,13.158
2035,Annual,North West England,0.479,8.905
2036,Annual,North West England,0.510,12.642
2037,Annual,North West England,0.496,11.379
2038,Annual,North West England,0.457,11.221
2039,Annual,North West England,0.481,12.453
2040,Annual,North West England,0.570,17.526
2041,Annual,North West England,0.528,10.042
2042,Annual,North West England,0.507,11.432
2043,Annual,North West England,0.454,10.126
2044,Annual,North West England,0.488,10.116
2045,Annual,North West England,0.521,15.979
2046,Annual,North West England,0.573,15.526
2047,Annual,North West England,0.534,13.716
2048,Annual,North West England,0.498,12.958
2049,Annual,North West England,0.503,13.547
2050,Annual,North West England,0.457,10.758
2051,Annual,North West England,0.507,13.126
2052,Annual,North West England,0.518,9.274
2053,Annual,North West England,0.501,13.253
2054,Annual,North West England,0.456,12.968
2055,Annual,North West England,0.532,14.232
2056,Annual,North West England,0.447,10.916
2057,Annual,North West England,0.524,13.705
2058,Annual,North West England,0.526,10.158
2059,Annual,North West England,0.504,16.158
2060,Annual,North West England,0.511,10.421
2061,Annual,North West England,0.492,13.347
2062,Annual,North West England,0.486,10.537
2063,Annual,North West England,0.462,12.326
2064,Annual,North West England,0.526,14.389
2065,Annual,North West England,0.485,15.316
2066,Annual,North West England,0.496,16.495
2067,Annual,North West England,0.453,11.579
2068,Annual,North West England,0.501,11.674
2069,Annual,North West England,0.468,10.568
2070,Annual,North West England,0.508,11.358
2071,Annual,North West England,0.464,13.495
2072,Annual,North West England,0.419,10.684
2073,Annual,North West England,0.515,11.905
2074,Annual,North West England,0.522,13.137
2075,Annual,North West England,0.466,12.989
2076,Annual,North West England,0.472,10.463
2077,Annual,North West England,0.476,11.537
2078,Annual,North West England,0.546,12.495
2079,Annual,North West England,0.517,15.579
2080,Annual,North West England,0.503,10.968
1981,Annual,South East England,0.334,7.008
1982,Annual,South East England,0.350,8.623
1983,Annual,South East England,0.492,14.475
1984,Annual,South East England,0.419,9.098
1985,Annual,South East England,0.412,7.516
1986,Annual,South East England,0.423,9.951
1987,Annual,South East England,0.414,7.656
1988,Annual,South East England,0.482,9.672
1989,Annual,South East England,0.288,5.656
1990,Annual,South East England,0.451,11.623
