Year,Season,Region,fwd,wsmax
2059,Annual,North West England,0.413,12.602
2060,Annual,North West England,0.497,16.699
2061,Annual,North West England,0.463,12.849
2062,Annual,North West England,0.437,10.989
2063,Annual,North West England,0.452,10.978
2064,Annual,North West England,0.463,15.409
2065,Annual,North West England,0.554,18.043
2066,Annual,North West England,0.403,12.097
2067,Annual,North West England,0.424,15.419
2068,Annual,North West England,0.434,13.258
2069,Annual,North West England,0.469,15.570
2070,Annual,North West England,0.458,10.538
2071,Annual,North West England,0.405,12.258
2072,Annual,North West England,0.438,14.151
2073,Annual,North West England,0.456,19.086
2074,Annual,North West England,0.480,20.581
2075,Annual,North West England,0.385,11.720
2076,Annual,North West England,0.446,15.452
2077,Annual,North West England,0.508,18.054
2078,Annual,North West England,0.452,16.882
1981,Annual,South East England,0.410,8.449
1982,Annual,South East England,0.293,8.017
1983,Annual,South East England,0.349,8.153
1984,Annual,South East England,0.333,7.602
1985,Annual,South East England,0.367,9.576
1986,Annual,South East England,0.268,8.085
1987,Annual,South East England,0.361,8.339
1988,Annual,South East England,0.308,9.568
1989,Annual,South East England,0.284,5.873
1990,Annual,South East England,0.354,9.695
1991,Annual,South East England,0.319,6.398
1992,Annual,South East England,0.348,8.314
1993,Annual,South East England,0.341,8.559
1994,Annual,South East England,0.451,8.144
1995,Annual,South East England,0.405,7.898
1996,Annual,South East England,0.347,6.788
1997,Annual,South East England,0.301,8.856
1998,Annual,South East England,0.347,7.703
1999,Annual,South East England,0.312,7.085
2000,Annual,South East England,0.376,8.432
2001,Annual,South East England,0.319,6.178
2002,Annual,South East England,0.407,9.602
2003,Annual,South East England,0.370,7.229
2004,Annual,South East England,0.320,6.559
